Created with UCDetector 1.10.0	2016-05-14 13:33:23	http://www.ucdetector.org/	
net.sf.freecol.common.model.Map.getTagName(Map.java:2648)	Change visibility of Method "Map.getTagName()" to default	Map.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.EuropeanNationType.EuropeanNationType(EuropeanNationType.java:55)	Constructor "EuropeanNationType.EuropeanNationType(String,Specification)" has 0 references	EuropeanNationType.EuropeanNationType(String,Specification)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.EuropeanNationType.getStartingUnits(EuropeanNationType.java:107)	Change visibility of Method "EuropeanNationType.getStartingUnits(String)" to private	EuropeanNationType.getStartingUnits(String)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.EuropeanNationType.getTagName(EuropeanNationType.java:277)	Change visibility of Method "EuropeanNationType.getTagName()" to private	EuropeanNationType.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.FreeColGameObject.fundamentalDispose(FreeColGameObject.java:179)	Change visibility of Method "FreeColGameObject.fundamentalDispose()" to private	FreeColGameObject.fundamentalDispose()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.ResourceType.ResourceType(ResourceType.java:48)	Constructor "ResourceType.ResourceType(String,Specification)" has 0 references	ResourceType.ResourceType(String,Specification)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.ResourceType.getTagName(ResourceType.java:128)	Change visibility of Method "ResourceType.getTagName()" to private	ResourceType.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.StanceTradeItem.StanceTradeItem(StanceTradeItem.java:63)	Change visibility of Constructor "StanceTradeItem.StanceTradeItem(Game,FreeColXMLReader)" to default	StanceTradeItem.StanceTradeItem(Game,FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.StanceTradeItem.getTagName(StanceTradeItem.java:206)	Change visibility of Method "StanceTradeItem.getTagName()" to default	StanceTradeItem.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GoodsContainer.GoodsContainer(GoodsContainer.java:100)	Constructor "GoodsContainer.GoodsContainer(Game,String)" has 0 references	GoodsContainer.GoodsContainer(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.GoodsContainer.contains(GoodsContainer.java:124)	Change visibility of Method "GoodsContainer.contains(Goods)" to default	GoodsContainer.contains(Goods)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GoodsContainer.addGoods(GoodsContainer.java:163)	Method "GoodsContainer.addGoods(AbstractGoods)" has 0 references	GoodsContainer.addGoods(AbstractGoods)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.GoodsContainer.removeGoods(GoodsContainer.java:202)	Method "GoodsContainer.removeGoods(AbstractGoods)" has 0 references	GoodsContainer.removeGoods(AbstractGoods)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.GoodsContainer.hasReachedCapacity(GoodsContainer.java:311)	Method "GoodsContainer.hasReachedCapacity(int)" has 0 references	GoodsContainer.hasReachedCapacity(int)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.GoodsContainer.restoreState(GoodsContainer.java:400)	Method "GoodsContainer.restoreState()" has 0 references	GoodsContainer.restoreState()	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.GoodsContainer.hasChanged(GoodsContainer.java:415)	Method "GoodsContainer.hasChanged()" has 0 references	GoodsContainer.hasChanged()	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.GoodsContainer.fireChanges(GoodsContainer.java:426)	Change visibility of Method "GoodsContainer.fireChanges()" to default	GoodsContainer.fireChanges()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GoodsContainer.getTagName(GoodsContainer.java:623)	Change visibility of Method "GoodsContainer.getTagName()" to default	GoodsContainer.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GoodsContainer.HUGE_CARGO_SIZE(GoodsContainer.java:58)	Change visibility of Constant "GoodsContainer.HUGE_CARGO_SIZE" to default	GoodsContainer.HUGE_CARGO_SIZE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.GoodsContainer.AMOUNT_TAG(GoodsContainer.java:472)	Change visibility of Constant "GoodsContainer.AMOUNT_TAG" to private	GoodsContainer.AMOUNT_TAG	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.GoodsContainer.OLD_STORED_GOODS_TAG(GoodsContainer.java:473)	Change visibility of Constant "GoodsContainer.OLD_STORED_GOODS_TAG" to private	GoodsContainer.OLD_STORED_GOODS_TAG	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.GoodsContainer.STORED_GOODS_TAG(GoodsContainer.java:474)	Change visibility of Constant "GoodsContainer.STORED_GOODS_TAG" to private	GoodsContainer.STORED_GOODS_TAG	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.GoodsContainer.TYPE_TAG(GoodsContainer.java:475)	Change visibility of Constant "GoodsContainer.TYPE_TAG" to private	GoodsContainer.TYPE_TAG	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.AbstractUnit.AbstractUnit(AbstractUnit.java:81)	Change visibility of Constructor "AbstractUnit.AbstractUnit(FreeColXMLReader)" to default	AbstractUnit.AbstractUnit(FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.AbstractUnit.getOffence(AbstractUnit.java:171)	Change visibility of Method "AbstractUnit.getOffence(Specification)" to private	AbstractUnit.getOffence(Specification)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.AbstractUnit.calculateStrength(AbstractUnit.java:185)	Change visibility of Method "AbstractUnit.calculateStrength(Specification,List<AbstractUnit>)" to default	AbstractUnit.calculateStrength(Specification,List<AbstractUnit>)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.AbstractUnit.deepCopy(AbstractUnit.java:196)	Change visibility of Method "AbstractUnit.deepCopy(List<AbstractUnit>)" to default	AbstractUnit.deepCopy(List<AbstractUnit>)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.AbstractUnit.getTagName(AbstractUnit.java:273)	Change visibility of Method "AbstractUnit.getTagName()" to private	AbstractUnit.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.IndianNationType.IndianNationType(IndianNationType.java:55)	Constructor "IndianNationType.IndianNationType(String,Specification)" has 0 references	IndianNationType.IndianNationType(String,Specification)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.IndianNationType.getTagName(IndianNationType.java:300)	Change visibility of Method "IndianNationType.getTagName()" to private	IndianNationType.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Tension.DELTA(Tension.java:37)	Change visibility of Constant "Tension.DELTA" to default	Tension.DELTA	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Tension.CONTACT_MODIFIER(Tension.java:56)	Change visibility of Constant "Tension.CONTACT_MODIFIER" to default	Tension.CONTACT_MODIFIER	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Tension.ALLIANCE_MODIFIER(Tension.java:57)	Change visibility of Constant "Tension.ALLIANCE_MODIFIER" to default	Tension.ALLIANCE_MODIFIER	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Tension.DROP_ALLIANCE_MODIFIER(Tension.java:58)	Change visibility of Constant "Tension.DROP_ALLIANCE_MODIFIER" to default	Tension.DROP_ALLIANCE_MODIFIER	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Tension.RESUME_WAR_MODIFIER(Tension.java:62)	Change visibility of Constant "Tension.RESUME_WAR_MODIFIER" to default	Tension.RESUME_WAR_MODIFIER	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.Ability(Ability.java:418)	Change visibility of Constructor "Ability.Ability(Specification)" to private	Ability.Ability(Specification)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Ability.Ability(Ability.java:429)	Change visibility of Constructor "Ability.Ability(String,FreeColSpecObjectType,boolean)" to default	Ability.Ability(String,FreeColSpecObjectType,boolean)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.Ability(Ability.java:452)	Change visibility of Constructor "Ability.Ability(String,boolean)" to default	Ability.Ability(String,boolean)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.Ability(Ability.java:461)	Change visibility of Constructor "Ability.Ability(Ability)" to default	Ability.Ability(Ability)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.Ability(Ability.java:475)	Change visibility of Constructor "Ability.Ability(FreeColXMLReader,Specification)" to default	Ability.Ability(FreeColXMLReader,Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.ADD_TAX_TO_BELLS(Ability.java:42)	Change visibility of Constant "Ability.ADD_TAX_TO_BELLS" to default	Ability.ADD_TAX_TO_BELLS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.AMBUSH_BONUS(Ability.java:50)	Change visibility of Constant "Ability.AMBUSH_BONUS" to default	Ability.AMBUSH_BONUS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.AMBUSH_PENALTY(Ability.java:54)	Change visibility of Constant "Ability.AMBUSH_PENALTY" to default	Ability.AMBUSH_PENALTY	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.AMBUSH_TERRAIN(Ability.java:58)	Change visibility of Constant "Ability.AMBUSH_TERRAIN" to default	Ability.AMBUSH_TERRAIN	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.ARMED(Ability.java:62)	Change visibility of Constant "Ability.ARMED" to default	Ability.ARMED	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.AUTOMATIC_EQUIPMENT(Ability.java:66)	Change visibility of Constant "Ability.AUTOMATIC_EQUIPMENT" to default	Ability.AUTOMATIC_EQUIPMENT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.AUTO_PRODUCTION(Ability.java:77)	Change visibility of Constant "Ability.AUTO_PRODUCTION" to default	Ability.AUTO_PRODUCTION	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.BUILD_FACTORY(Ability.java:128)	Constant "Ability.BUILD_FACTORY" is only called from tests	Ability.BUILD_FACTORY	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.Ability.BUILD_FACTORY(Ability.java:128)	Change visibility of Constant "Ability.BUILD_FACTORY" to default	Ability.BUILD_FACTORY	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.CAPTURE_EQUIPMENT(Ability.java:148)	Change visibility of Constant "Ability.CAPTURE_EQUIPMENT" to default	Ability.CAPTURE_EQUIPMENT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.CAPTURE_GOODS(Ability.java:155)	Change visibility of Constant "Ability.CAPTURE_GOODS" to default	Ability.CAPTURE_GOODS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.CAPTURE_UNITS(Ability.java:159)	Change visibility of Constant "Ability.CAPTURE_UNITS" to default	Ability.CAPTURE_UNITS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.CARRY_UNITS(Ability.java:174)	Change visibility of Constant "Ability.CARRY_UNITS" to default	Ability.CARRY_UNITS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.CONSUME_ALL_OR_NOTHING(Ability.java:185)	Change visibility of Constant "Ability.CONSUME_ALL_OR_NOTHING" to default	Ability.CONSUME_ALL_OR_NOTHING	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.CUSTOM_HOUSE_TRADES_WITH_FOREIGN_COUNTRIES(Ability.java:189)	Change visibility of Constant "Ability.CUSTOM_HOUSE_TRADES_WITH_FOREIGN_COUNTRIES" to default	Ability.CUSTOM_HOUSE_TRADES_WITH_FOREIGN_COUNTRIES	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.DEMOTE_ON_ALL_EQUIPMENT_LOST(Ability.java:197)	Change visibility of Constant "Ability.DEMOTE_ON_ALL_EQUIPMENT_LOST" to default	Ability.DEMOTE_ON_ALL_EQUIPMENT_LOST	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.DISPOSE_ON_ALL_EQUIPMENT_LOST(Ability.java:205)	Change visibility of Constant "Ability.DISPOSE_ON_ALL_EQUIPMENT_LOST" to default	Ability.DISPOSE_ON_ALL_EQUIPMENT_LOST	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.DISPOSE_ON_COMBAT_LOSS(Ability.java:209)	Change visibility of Constant "Ability.DISPOSE_ON_COMBAT_LOSS" to default	Ability.DISPOSE_ON_COMBAT_LOSS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.ELECT_FOUNDING_FATHER(Ability.java:217)	Change visibility of Constant "Ability.ELECT_FOUNDING_FATHER" to default	Ability.ELECT_FOUNDING_FATHER	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.EVADE_ATTACK(Ability.java:225)	Change visibility of Constant "Ability.EVADE_ATTACK" to default	Ability.EVADE_ATTACK	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.EXPERTS_USE_CONNECTIONS(Ability.java:253)	Change visibility of Constant "Ability.EXPERTS_USE_CONNECTIONS" to default	Ability.EXPERTS_USE_CONNECTIONS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.FOUNDS_COLONIES(Ability.java:269)	Change visibility of Constant "Ability.FOUNDS_COLONIES" to default	Ability.FOUNDS_COLONIES	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.HAS_PORT(Ability.java:273)	Change visibility of Constant "Ability.HAS_PORT" to default	Ability.HAS_PORT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.IGNORE_EUROPEAN_WARS(Ability.java:277)	Change visibility of Constant "Ability.IGNORE_EUROPEAN_WARS" to default	Ability.IGNORE_EUROPEAN_WARS	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.INCITE_NATIVES(Ability.java:285)	Constant "Ability.INCITE_NATIVES" is only called from tests	Ability.INCITE_NATIVES	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.Ability.INCITE_NATIVES(Ability.java:285)	Change visibility of Constant "Ability.INCITE_NATIVES" to default	Ability.INCITE_NATIVES	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.INDEPENDENT_NATION(Ability.java:300)	Change visibility of Constant "Ability.INDEPENDENT_NATION" to default	Ability.INDEPENDENT_NATION	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.MERCENARY_UNIT(Ability.java:304)	Change visibility of Constant "Ability.MERCENARY_UNIT" to default	Ability.MERCENARY_UNIT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.MOUNTED(Ability.java:308)	Change visibility of Constant "Ability.MOUNTED" to default	Ability.MOUNTED	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.MOVE_TO_EUROPE(Ability.java:312)	Change visibility of Constant "Ability.MOVE_TO_EUROPE" to default	Ability.MOVE_TO_EUROPE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.NATIVE(Ability.java:320)	Change visibility of Constant "Ability.NATIVE" to default	Ability.NATIVE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.PILLAGE_UNPROTECTED_COLONY(Ability.java:336)	Change visibility of Constant "Ability.PILLAGE_UNPROTECTED_COLONY" to default	Ability.PILLAGE_UNPROTECTED_COLONY	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.PLUNDER_NATIVES(Ability.java:350)	Constant "Ability.PLUNDER_NATIVES" has 0 references	Ability.PLUNDER_NATIVES	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Ability.ROYAL_EXPEDITIONARY_FORCE(Ability.java:366)	Constant "Ability.ROYAL_EXPEDITIONARY_FORCE" is only called from tests	Ability.ROYAL_EXPEDITIONARY_FORCE	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.Ability.ROYAL_EXPEDITIONARY_FORCE(Ability.java:366)	Change visibility of Constant "Ability.ROYAL_EXPEDITIONARY_FORCE" to default	Ability.ROYAL_EXPEDITIONARY_FORCE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.RUMOURS_ALWAYS_POSITIVE(Ability.java:370)	Change visibility of Constant "Ability.RUMOURS_ALWAYS_POSITIVE" to default	Ability.RUMOURS_ALWAYS_POSITIVE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Ability.SUPPORT_UNIT(Ability.java:393)	Change visibility of Constant "Ability.SUPPORT_UNIT" to default	Ability.SUPPORT_UNIT	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.NationOptions.NationOptions(NationOptions.java:163)	Change visibility of Constructor "NationOptions.NationOptions(FreeColXMLReader,Specification)" to default	NationOptions.NationOptions(FreeColXMLReader,Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.NationOptions.getTagName(NationOptions.java:348)	Change visibility of Method "NationOptions.getTagName()" to default	NationOptions.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ColonyTile.improvedBy(ColonyTile.java:193)	Change visibility of Method "ColonyTile.improvedBy(TileImprovementType)" to default	ColonyTile.improvedBy(TileImprovementType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ColonyTile.getTagName(ColonyTile.java:552)	Change visibility of Method "ColonyTile.getTagName()" to default	ColonyTile.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ColonyTile.UNIT_CHANGE(ColonyTile.java:47)	Change visibility of Constant "ColonyTile.UNIT_CHANGE" to default	ColonyTile.UNIT_CHANGE	org.ucdetector.analyzeMarkerVisibilityDefault	
